domain,clean_domain
"8771.ton","8771"
"8772.ton","8772"
"8773.ton","8773"
"8774.ton","8774"
"8775.ton","8775"
"8776.ton","8776"
"8777.ton","8777"
"8778.ton","8778"
"8779.ton","8779"
"8780.ton","8780"
"8781.ton","8781"
"8782.ton","8782"
"8783.ton","8783"
"8784.ton","8784"
"8785.ton","8785"
"8786.ton","8786"
"8787.ton","8787"
"8788.ton","8788"
"8789.ton","8789"
"8790.ton","8790"
"8791.ton","8791"
"8792.ton","8792"
"8793.ton","8793"
"8794.ton","8794"
"8795.ton","8795"
"8796.ton","8796"
"8797.ton","8797"
"8798.ton","8798"
"8799.ton","8799"
"8800.ton","8800"
"8801.ton","8801"
"8802.ton","8802"
"8803.ton","8803"
"8804.ton","8804"
"8805.ton","8805"
"8806.ton","8806"
"8807.ton","8807"
"8808.ton","8808"
"8809.ton","8809"
"8810.ton","8810"
"8811.ton","8811"
"8812.ton","8812"
"8813.ton","8813"
"8814.ton","8814"
"8815.ton","8815"
"8816.ton","8816"
"8817.ton","8817"
"8818.ton","8818"
"8819.ton","8819"
"8820.ton","8820"
"8821.ton","8821"
"8822.ton","8822"
"8823.ton","8823"
"8824.ton","8824"
"8825.ton","8825"
"8826.ton","8826"
"8827.ton","8827"
"8828.ton","8828"
"8829.ton","8829"
"8830.ton","8830"
"8831.ton","8831"
"8832.ton","8832"
"8833.ton","8833"
"8834.ton","8834"
"8835.ton","8835"
"8836.ton","8836"
"8837.ton","8837"
"8838.ton","8838"
"8839.ton","8839"
"8840.ton","8840"
"8841.ton","8841"
"8842.ton","8842"
"8843.ton","8843"
"8844.ton","8844"
"8845.ton","8845"
"8846.ton","8846"
"8847.ton","8847"
"8848.ton","8848"
"8849.ton","8849"
"8850.ton","8850"
"8851.ton","8851"
"8852.ton","8852"
"8853.ton","8853"
"8854.ton","8854"
"8855.ton","8855"
"8856.ton","8856"
"8857.ton","8857"
"8858.ton","8858"
"8859.ton","8859"
"8860.ton","8860"
"8861.ton","8861"
"8862.ton","8862"
"8863.ton","8863"
"8864.ton","8864"
"8865.ton","8865"
"8866.ton","8866"
"8867.ton","8867"
"8868.ton","8868"
"8869.ton","8869"
"8870.ton","8870"
"8871.ton","8871"
"8872.ton","8872"
"8873.ton","8873"
"8874.ton","8874"
"8875.ton","8875"
"8876.ton","8876"
"8877.ton","8877"
"8878.ton","8878"
"8879.ton","8879"
"8880.ton","8880"
"8881.ton","8881"
"8882.ton","8882"
"8883.ton","8883"
"8884.ton","8884"
"8885.ton","8885"
"8886.ton","8886"
"8887.ton","8887"
"8888.ton","8888"
"8889.ton","8889"
"8890.ton","8890"
"8891.ton","8891"
"8892.ton","8892"
"8893.ton","8893"
"8894.ton","8894"
"8895.ton","8895"
"8896.ton","8896"
"8897.ton","8897"
"8898.ton","8898"
"8899.ton","8899"
"8900.ton","8900"
"8901.ton","8901"
"8902.ton","8902"
"8903.ton","8903"
"8904.ton","8904"
"8905.ton","8905"
"8906.ton","8906"
"8907.ton","8907"
"8908.ton","8908"
"8909.ton","8909"
"8910.ton","8910"
"8911.ton","8911"
"8912.ton","8912"
"8913.ton","8913"
"8914.ton","8914"
"8915.ton","8915"
"8916.ton","8916"
"8917.ton","8917"
"8918.ton","8918"
"8919.ton","8919"
"8920.ton","8920"
"8921.ton","8921"
"8922.ton","8922"
"8923.ton","8923"
"8924.ton","8924"
"8925.ton","8925"
"8926.ton","8926"
"8927.ton","8927"
"8928.ton","8928"
"8929.ton","8929"
"8930.ton","8930"
"8931.ton","8931"
"8932.ton","8932"
"8933.ton","8933"
"8934.ton","8934"
"8935.ton","8935"
"8936.ton","8936"
"8937.ton","8937"
"8938.ton","8938"
"8939.ton","8939"
"8940.ton","8940"
"8941.ton","8941"
"8942.ton","8942"
"8943.ton","8943"
"8944.ton","8944"
"8945.ton","8945"
"8946.ton","8946"
"8947.ton","8947"
"8948.ton","8948"
"8949.ton","8949"
"8950.ton","8950"
"8951.ton","8951"
"8952.ton","8952"
"8953.ton","8953"
"8954.ton","8954"
"8955.ton","8955"
"8956.ton","8956"
"8957.ton","8957"
"8958.ton","8958"
"8959.ton","8959"
"8960.ton","8960"
"8961.ton","8961"
"8962.ton","8962"
"8963.ton","8963"
"8964.ton","8964"
"8965.ton","8965"
"8966.ton","8966"
"8967.ton","8967"
"8968.ton","8968"
"8969.ton","8969"
"8970.ton","8970"
"8971.ton","8971"
"8972.ton","8972"
"8973.ton","8973"
"8974.ton","8974"
"8975.ton","8975"
"8976.ton","8976"
"8977.ton","8977"
"8978.ton","8978"
"8979.ton","8979"
"8980.ton","8980"
"8981.ton","8981"
"8982.ton","8982"
"8983.ton","8983"
"8984.ton","8984"
"8985.ton","8985"
"8986.ton","8986"
"8987.ton","8987"
"8988.ton","8988"
"8989.ton","8989"
"8990.ton","8990"
"8991.ton","8991"
"8992.ton","8992"
"8993.ton","8993"
"8994.ton","8994"
"8995.ton","8995"
"8996.ton","8996"
"8997.ton","8997"
"8998.ton","8998"
"8999.ton","8999"
"9000.ton","9000"
"9001.ton","9001"
"9002.ton","9002"
"9003.ton","9003"
"9004.ton","9004"
"9005.ton","9005"
"9006.ton","9006"
"9007.ton","9007"
"9008.ton","9008"
"9009.ton","9009"
"9010.ton","9010"
"9011.ton","9011"
"9012.ton","9012"
"9013.ton","9013"
"9014.ton","9014"
"9015.ton","9015"
"9016.ton","9016"
"9017.ton","9017"
"9018.ton","9018"
"9019.ton","9019"
"9020.ton","9020"
"9021.ton","9021"
"9022.ton","9022"
"9023.ton","9023"
"9024.ton","9024"
"9025.ton","9025"
"9026.ton","9026"
"9027.ton","9027"
"9028.ton","9028"
"9029.ton","9029"
"9030.ton","9030"
"9031.ton","9031"
"9032.ton","9032"
"9033.ton","9033"
"9034.ton","9034"
"9035.ton","9035"
"9036.ton","9036"
"9037.ton","9037"
"9038.ton","9038"
"9039.ton","9039"
"9040.ton","9040"
"9041.ton","9041"
"9042.ton","9042"
"9043.ton","9043"
"9044.ton","9044"
"9045.ton","9045"
"9046.ton","9046"
"9047.ton","9047"
"9048.ton","9048"
"9049.ton","9049"
"9050.ton","9050"
"9051.ton","9051"
"9052.ton","9052"
"9053.ton","9053"
"9054.ton","9054"
"9055.ton","9055"
"9056.ton","9056"
"9057.ton","9057"
"9058.ton","9058"
"9059.ton","9059"
"9060.ton","9060"
"9061.ton","9061"
"9062.ton","9062"
"9063.ton","9063"
"9064.ton","9064"
"9065.ton","9065"
"9066.ton","9066"
"9067.ton","9067"
"9068.ton","9068"
"9069.ton","9069"
"9070.ton","9070"
"9071.ton","9071"
"9072.ton","9072"
"9073.ton","9073"
"9074.ton","9074"
"9075.ton","9075"
"9076.ton","9076"
"9077.ton","9077"
"9078.ton","9078"
"9079.ton","9079"
"9080.ton","9080"
"9081.ton","9081"
"9082.ton","9082"
"9083.ton","9083"
"9084.ton","9084"
"9085.ton","9085"
"9086.ton","9086"
"9087.ton","9087"
"9088.ton","9088"
"9089.ton","9089"
"9090.ton","9090"
"9091.ton","9091"
"9092.ton","9092"
"9093.ton","9093"
"9094.ton","9094"
"9095.ton","9095"
"9096.ton","9096"
"9097.ton","9097"
"9098.ton","9098"
"9099.ton","9099"
"9100.ton","9100"
"9101.ton","9101"
"9102.ton","9102"
"9103.ton","9103"
"9104.ton","9104"
"9105.ton","9105"
"9106.ton","9106"
"9107.ton","9107"
"9108.ton","9108"
"9109.ton","9109"
"9110.ton","9110"
"9111.ton","9111"
"9112.ton","9112"
"9113.ton","9113"
"9114.ton","9114"
"9115.ton","9115"
"9116.ton","9116"
"9117.ton","9117"
"9118.ton","9118"
"9119.ton","9119"
"9120.ton","9120"
"9121.ton","9121"
"9122.ton","9122"
"9123.ton","9123"
"9124.ton","9124"
"9125.ton","9125"
"9126.ton","9126"
"9127.ton","9127"
"9128.ton","9128"
"9129.ton","9129"
"9130.ton","9130"
"9131.ton","9131"
"9132.ton","9132"
"9133.ton","9133"
"9134.ton","9134"
"9135.ton","9135"
"9136.ton","9136"
"9137.ton","9137"
"9138.ton","9138"
"9139.ton","9139"
"9140.ton","9140"
"9141.ton","9141"
"9142.ton","9142"
"9143.ton","9143"
"9144.ton","9144"
"9145.ton","9145"
"9146.ton","9146"
"9147.ton","9147"
"9148.ton","9148"
"9149.ton","9149"
"9150.ton","9150"
"9151.ton","9151"
"9152.ton","9152"
"9153.ton","9153"
"9154.ton","9154"
"9155.ton","9155"
"9156.ton","9156"
"9157.ton","9157"
"9158.ton","9158"
"9159.ton","9159"
"9160.ton","9160"
"9161.ton","9161"
"9162.ton","9162"
"9163.ton","9163"
"9164.ton","9164"
"9165.ton","9165"
"9166.ton","9166"
"9167.ton","9167"
"9168.ton","9168"
"9169.ton","9169"
"9170.ton","9170"
"9171.ton","9171"
"9172.ton","9172"
"9173.ton","9173"
"9174.ton","9174"
"9175.ton","9175"
"9176.ton","9176"
"9177.ton","9177"
"9178.ton","9178"
"9179.ton","9179"
"9180.ton","9180"
"9181.ton","9181"
"9182.ton","9182"
"9183.ton","9183"
"9184.ton","9184"
"9185.ton","9185"
"9186.ton","9186"
"9187.ton","9187"
"9188.ton","9188"
"9189.ton","9189"
"9190.ton","9190"
"9191.ton","9191"
"9192.ton","9192"
"9193.ton","9193"
"9194.ton","9194"
"9195.ton","9195"
"9196.ton","9196"
"9197.ton","9197"
"9198.ton","9198"
"9199.ton","9199"
"9200.ton","9200"
"9201.ton","9201"
"9202.ton","9202"
"9203.ton","9203"
"9204.ton","9204"
"9205.ton","9205"
"9206.ton","9206"
"9207.ton","9207"
"9208.ton","9208"
"9209.ton","9209"
"9210.ton","9210"
"9211.ton","9211"
"9212.ton","9212"
"9213.ton","9213"
"9214.ton","9214"
"9215.ton","9215"
"9216.ton","9216"
"9217.ton","9217"
"9218.ton","9218"
"9219.ton","9219"
"9220.ton","9220"
"9221.ton","9221"
"9222.ton","9222"
"9223.ton","9223"
"9224.ton","9224"
"9225.ton","9225"
"9226.ton","9226"
"9227.ton","9227"
"9228.ton","9228"
"9229.ton","9229"
"9230.ton","9230"
"9231.ton","9231"
"9232.ton","9232"
"9233.ton","9233"
"9234.ton","9234"
"9235.ton","9235"
"9236.ton","9236"
"9237.ton","9237"
"9238.ton","9238"
"9239.ton","9239"
"9240.ton","9240"
"9241.ton","9241"
"9242.ton","9242"
"9243.ton","9243"
"9244.ton","9244"
"9245.ton","9245"
"9246.ton","9246"
"9247.ton","9247"
"9248.ton","9248"
"9249.ton","9249"
"9250.ton","9250"
"9251.ton","9251"
"9252.ton","9252"
"9253.ton","9253"
"9254.ton","9254"
"9255.ton","9255"
"9256.ton","9256"
"9257.ton","9257"
"9258.ton","9258"
"9259.ton","9259"
"9260.ton","9260"
"9261.ton","9261"
"9262.ton","9262"
"9263.ton","9263"
"9264.ton","9264"
"9265.ton","9265"
"9266.ton","9266"
"9267.ton","9267"
"9268.ton","9268"
"9269.ton","9269"
"9270.ton","9270"
"9271.ton","9271"
"9272.ton","9272"
"9273.ton","9273"
"9274.ton","9274"
"9275.ton","9275"
"9276.ton","9276"
"9277.ton","9277"
"9278.ton","9278"
"9279.ton","9279"
"9280.ton","9280"
"9281.ton","9281"
"9282.ton","9282"
"9283.ton","9283"
"9284.ton","9284"
"9285.ton","9285"
"9286.ton","9286"
"9287.ton","9287"
"9288.ton","9288"
"9289.ton","9289"
"9290.ton","9290"
"9291.ton","9291"
"9292.ton","9292"
"9293.ton","9293"
"9294.ton","9294"
"9295.ton","9295"
"9296.ton","9296"
"9297.ton","9297"
"9298.ton","9298"
"9299.ton","9299"
"9300.ton","9300"
"9301.ton","9301"
"9302.ton","9302"
"9303.ton","9303"
"9304.ton","9304"
"9305.ton","9305"
"9306.ton","9306"
"9307.ton","9307"
"9308.ton","9308"
"9309.ton","9309"
"9310.ton","9310"
"9311.ton","9311"
"9312.ton","9312"
"9313.ton","9313"
"9314.ton","9314"
"9315.ton","9315"
"9316.ton","9316"
"9317.ton","9317"
"9318.ton","9318"
"9319.ton","9319"
"9320.ton","9320"
"9321.ton","9321"
"9322.ton","9322"
"9323.ton","9323"
"9324.ton","9324"
"9325.ton","9325"
"9326.ton","9326"
"9327.ton","9327"
"9328.ton","9328"
"9329.ton","9329"
"9330.ton","9330"
"9331.ton","9331"
"9332.ton","9332"
"9333.ton","9333"
"9334.ton","9334"
"9335.ton","9335"
"9336.ton","9336"
"9337.ton","9337"
"9338.ton","9338"
"9339.ton","9339"
"9340.ton","9340"
"9341.ton","9341"
"9342.ton","9342"
"9343.ton","9343"
"9344.ton","9344"
"9345.ton","9345"
"9346.ton","9346"
"9347.ton","9347"
"9348.ton","9348"
"9349.ton","9349"
"9350.ton","9350"
"9351.ton","9351"
"9352.ton","9352"
"9353.ton","9353"
"9354.ton","9354"
"9355.ton","9355"
"9356.ton","9356"
"9357.ton","9357"
"9358.ton","9358"
"9359.ton","9359"
"9360.ton","9360"
"9361.ton","9361"
"9362.ton","9362"
"9363.ton","9363"
"9364.ton","9364"
"9365.ton","9365"
"9366.ton","9366"
"9367.ton","9367"
"9368.ton","9368"
"9369.ton","9369"
"9370.ton","9370"
"9371.ton","9371"
"9372.ton","9372"
"9373.ton","9373"
"9374.ton","9374"
"9375.ton","9375"
"9376.ton","9376"
"9377.ton","9377"
"9378.ton","9378"
"9379.ton","9379"
"9380.ton","9380"
"9381.ton","9381"
"9382.ton","9382"
"9383.ton","9383"
"9384.ton","9384"
"9385.ton","9385"
"9386.ton","9386"
"9387.ton","9387"
"9388.ton","9388"
"9389.ton","9389"
"9390.ton","9390"
"9391.ton","9391"
"9392.ton","9392"
"9393.ton","9393"
"9394.ton","9394"
"9395.ton","9395"
"9396.ton","9396"
"9397.ton","9397"
"9398.ton","9398"
"9399.ton","9399"
"9400.ton","9400"
"9401.ton","9401"
"9402.ton","9402"
"9403.ton","9403"
"9404.ton","9404"
"9405.ton","9405"
"9406.ton","9406"
"9407.ton","9407"
"9408.ton","9408"
"9409.ton","9409"
"9410.ton","9410"
"9411.ton","9411"
"9412.ton","9412"
"9413.ton","9413"
"9414.ton","9414"
"9415.ton","9415"
"9416.ton","9416"
"9417.ton","9417"
"9418.ton","9418"
"9419.ton","9419"
"9420.ton","9420"
"9421.ton","9421"
"9422.ton","9422"
"9423.ton","9423"
"9424.ton","9424"
"9425.ton","9425"
"9426.ton","9426"
"9427.ton","9427"
"9428.ton","9428"
"9429.ton","9429"
"9430.ton","9430"
"9431.ton","9431"
"9432.ton","9432"
"9433.ton","9433"
"9434.ton","9434"
"9435.ton","9435"
"9436.ton","9436"
"9437.ton","9437"
"9438.ton","9438"
"9439.ton","9439"
"9440.ton","9440"
"9441.ton","9441"
"9442.ton","9442"
"9443.ton","9443"
"9444.ton","9444"
"9445.ton","9445"
"9446.ton","9446"
"9447.ton","9447"
"9448.ton","9448"
"9449.ton","9449"
"9450.ton","9450"
"9451.ton","9451"
"9452.ton","9452"
"9453.ton","9453"
"9454.ton","9454"
"9455.ton","9455"
"9456.ton","9456"
"9457.ton","9457"
"9458.ton","9458"
"9459.ton","9459"
"9460.ton","9460"
"9461.ton","9461"
"9462.ton","9462"
"9463.ton","9463"
"9464.ton","9464"
"9465.ton","9465"
"9466.ton","9466"
"9467.ton","9467"
"9468.ton","9468"
"9469.ton","9469"
"9470.ton","9470"
"9471.ton","9471"
"9472.ton","9472"
"9473.ton","9473"
"9474.ton","9474"
"9475.ton","9475"
"9476.ton","9476"
"9477.ton","9477"
"9478.ton","9478"
"9479.ton","9479"
"9480.ton","9480"
"9481.ton","9481"
"9482.ton","9482"
"9483.ton","9483"
"9484.ton","9484"
"9485.ton","9485"
"9486.ton","9486"
"9487.ton","9487"
"9488.ton","9488"
"9489.ton","9489"
"9490.ton","9490"
"9491.ton","9491"
"9492.ton","9492"
"9493.ton","9493"
"9494.ton","9494"
"9495.ton","9495"
"9496.ton","9496"
"9497.ton","9497"
"9498.ton","9498"
"9499.ton","9499"
"9500.ton","9500"
"9501.ton","9501"
"9502.ton","9502"
"9503.ton","9503"
"9504.ton","9504"
"9505.ton","9505"
"9506.ton","9506"
"9507.ton","9507"
"9508.ton","9508"
"9509.ton","9509"
"9510.ton","9510"
"9511.ton","9511"
"9512.ton","9512"
"9513.ton","9513"
"9514.ton","9514"
"9515.ton","9515"
"9516.ton","9516"
"9517.ton","9517"
"9518.ton","9518"
"9519.ton","9519"
"9520.ton","9520"
"9521.ton","9521"
"9522.ton","9522"
"9523.ton","9523"
"9524.ton","9524"
"9525.ton","9525"
"9526.ton","9526"
"9527.ton","9527"
"9528.ton","9528"
"9529.ton","9529"
"9530.ton","9530"
"9531.ton","9531"
"9532.ton","9532"
"9533.ton","9533"
"9534.ton","9534"
"9535.ton","9535"
"9536.ton","9536"
"9537.ton","9537"
"9538.ton","9538"
"9539.ton","9539"
"9540.ton","9540"
"9541.ton","9541"
"9542.ton","9542"
"9543.ton","9543"
"9544.ton","9544"
"9545.ton","9545"
"9546.ton","9546"
"9547.ton","9547"
"9548.ton","9548"
"9549.ton","9549"
"9550.ton","9550"
"9551.ton","9551"
"9552.ton","9552"
"9553.ton","9553"
"9554.ton","9554"
"9555.ton","9555"
"9556.ton","9556"
"9557.ton","9557"
"9558.ton","9558"
"9559.ton","9559"
"9560.ton","9560"
"9561.ton","9561"
"9562.ton","9562"
"9563.ton","9563"
"9564.ton","9564"
"9565.ton","9565"
"9566.ton","9566"
"9567.ton","9567"
"9568.ton","9568"
"9569.ton","9569"
"9570.ton","9570"
"9571.ton","9571"
"9572.ton","9572"
"9573.ton","9573"
"9574.ton","9574"
"9575.ton","9575"
"9576.ton","9576"
"9577.ton","9577"
"9578.ton","9578"
"9579.ton","9579"
"9580.ton","9580"
"9581.ton","9581"
"9582.ton","9582"
"9583.ton","9583"
"9584.ton","9584"
"9585.ton","9585"
"9586.ton","9586"
"9587.ton","9587"
"9588.ton","9588"
"9589.ton","9589"
"9590.ton","9590"
"9591.ton","9591"
"9592.ton","9592"
"9593.ton","9593"
"9594.ton","9594"
"9595.ton","9595"
"9596.ton","9596"
"9597.ton","9597"
"9598.ton","9598"
"9599.ton","9599"
"9600.ton","9600"
"9601.ton","9601"
"9602.ton","9602"
"9603.ton","9603"
"9604.ton","9604"
"9605.ton","9605"
"9606.ton","9606"
"9607.ton","9607"
"9608.ton","9608"
"9609.ton","9609"
"9610.ton","9610"
"9611.ton","9611"
"9612.ton","9612"
"9613.ton","9613"
"9614.ton","9614"
"9615.ton","9615"
"9616.ton","9616"
"9617.ton","9617"
"9618.ton","9618"
"9619.ton","9619"
"9620.ton","9620"
"9621.ton","9621"
"9622.ton","9622"
"9623.ton","9623"
"9624.ton","9624"
"9625.ton","9625"
"9626.ton","9626"
"9627.ton","9627"
"9628.ton","9628"
"9629.ton","9629"
"9630.ton","9630"
"9631.ton","9631"
"9632.ton","9632"
"9633.ton","9633"
"9634.ton","9634"
"9635.ton","9635"
"9636.ton","9636"
"9637.ton","9637"
"9638.ton","9638"
"9639.ton","9639"
"9640.ton","9640"
"9641.ton","9641"
"9642.ton","9642"
"9643.ton","9643"
"9644.ton","9644"
"9645.ton","9645"
"9646.ton","9646"
"9647.ton","9647"
"9648.ton","9648"
"9649.ton","9649"
"9650.ton","9650"
"9651.ton","9651"
"9652.ton","9652"
"9653.ton","9653"
"9654.ton","9654"
"9655.ton","9655"
"9656.ton","9656"
"9657.ton","9657"
"9658.ton","9658"
"9659.ton","9659"
"9660.ton","9660"
"9661.ton","9661"
"9662.ton","9662"
"9663.ton","9663"
"9664.ton","9664"
"9665.ton","9665"
"9666.ton","9666"
"9667.ton","9667"
"9668.ton","9668"
"9669.ton","9669"
"9670.ton","9670"
"9671.ton","9671"
"9672.ton","9672"
"9673.ton","9673"
"9674.ton","9674"
"9675.ton","9675"
"9676.ton","9676"
"9677.ton","9677"
"9678.ton","9678"
"9679.ton","9679"
"9680.ton","9680"
"9681.ton","9681"
"9682.ton","9682"
"9683.ton","9683"
"9684.ton","9684"
"9685.ton","9685"
"9686.ton","9686"
"9687.ton","9687"
"9688.ton","9688"
"9689.ton","9689"
"9690.ton","9690"
"9691.ton","9691"
"9692.ton","9692"
"9693.ton","9693"
"9694.ton","9694"
"9695.ton","9695"
"9696.ton","9696"
"9697.ton","9697"
"9698.ton","9698"
"9699.ton","9699"
"9700.ton","9700"
"9701.ton","9701"
"9702.ton","9702"
"9703.ton","9703"
"9704.ton","9704"
"9705.ton","9705"
"9706.ton","9706"
"9707.ton","9707"
"9708.ton","9708"
"9709.ton","9709"
"9710.ton","9710"
"9711.ton","9711"
"9712.ton","9712"
"9713.ton","9713"
"9714.ton","9714"
"9715.ton","9715"
"9716.ton","9716"
"9717.ton","9717"
"9718.ton","9718"
"9719.ton","9719"
"9720.ton","9720"
"9721.ton","9721"
"9722.ton","9722"
"9723.ton","9723"
"9724.ton","9724"
"9725.ton","9725"
"9726.ton","9726"
"9727.ton","9727"
"9728.ton","9728"
"9729.ton","9729"
"9730.ton","9730"
"9731.ton","9731"
"9732.ton","9732"
"9733.ton","9733"
"9734.ton","9734"
"9735.ton","9735"
"9736.ton","9736"
"9737.ton","9737"
"9738.ton","9738"
"9739.ton","9739"
"9740.ton","9740"
"9741.ton","9741"
"9742.ton","9742"
"9743.ton","9743"
"9744.ton","9744"
"9745.ton","9745"
"9746.ton","9746"
"9747.ton","9747"
"9748.ton","9748"
"9749.ton","9749"
"9750.ton","9750"
"9751.ton","9751"
"9752.ton","9752"
"9753.ton","9753"
"9754.ton","9754"
"9755.ton","9755"
"9756.ton","9756"
"9757.ton","9757"
"9758.ton","9758"
"9759.ton","9759"
"9760.ton","9760"
"9761.ton","9761"
"9762.ton","9762"
"9763.ton","9763"
"9764.ton","9764"
"9765.ton","9765"
"9766.ton","9766"
"9767.ton","9767"
"9768.ton","9768"
"9769.ton","9769"
"9770.ton","9770"
"9771.ton","9771"
"9772.ton","9772"
"9773.ton","9773"
"9774.ton","9774"
"9775.ton","9775"
"9776.ton","9776"
"9777.ton","9777"
"9778.ton","9778"
"9779.ton","9779"
"9780.ton","9780"
"9781.ton","9781"
"9782.ton","9782"
"9783.ton","9783"
"9784.ton","9784"
"9785.ton","9785"
"9786.ton","9786"
"9787.ton","9787"
"9788.ton","9788"
"9789.ton","9789"
"9790.ton","9790"
"9791.ton","9791"
"9792.ton","9792"
"9793.ton","9793"
"9794.ton","9794"
"9795.ton","9795"
"9796.ton","9796"
"9797.ton","9797"
"9798.ton","9798"
"9799.ton","9799"
"9800.ton","9800"
"9801.ton","9801"
"9802.ton","9802"
"9803.ton","9803"
"9804.ton","9804"
"9805.ton","9805"
"9806.ton","9806"
"9807.ton","9807"
"9808.ton","9808"
"9809.ton","9809"
"9810.ton","9810"
"9811.ton","9811"
"9812.ton","9812"
"9813.ton","9813"
"9814.ton","9814"
"9815.ton","9815"
"9816.ton","9816"
"9817.ton","9817"
"9818.ton","9818"
"9819.ton","9819"
"9820.ton","9820"
"9821.ton","9821"
"9822.ton","9822"
"9823.ton","9823"
"9824.ton","9824"
"9825.ton","9825"
"9826.ton","9826"
"9827.ton","9827"
"9828.ton","9828"
"9829.ton","9829"
"9830.ton","9830"
"9831.ton","9831"
"9832.ton","9832"
"9833.ton","9833"
"9834.ton","9834"
"9835.ton","9835"
"9836.ton","9836"
"9837.ton","9837"
"9838.ton","9838"
"9839.ton","9839"
"9840.ton","9840"
"9841.ton","9841"
"9842.ton","9842"
"9843.ton","9843"
"9844.ton","9844"
"9845.ton","9845"
"9846.ton","9846"
"9847.ton","9847"
"9848.ton","9848"
"9849.ton","9849"
"9850.ton","9850"
"9851.ton","9851"
"9852.ton","9852"
"9853.ton","9853"
"9854.ton","9854"
"9855.ton","9855"
"9856.ton","9856"
"9857.ton","9857"
"9858.ton","9858"
"9859.ton","9859"
"9860.ton","9860"
"9861.ton","9861"
"9862.ton","9862"
"9863.ton","9863"
"9864.ton","9864"
"9865.ton","9865"
"9866.ton","9866"
"9867.ton","9867"
"9868.ton","9868"
"9869.ton","9869"
"9870.ton","9870"
"9871.ton","9871"
"9872.ton","9872"
"9873.ton","9873"
"9874.ton","9874"
"9875.ton","9875"
"9876.ton","9876"
"9877.ton","9877"
"9878.ton","9878"
"9879.ton","9879"
"9880.ton","9880"
"9881.ton","9881"
"9882.ton","9882"
"9883.ton","9883"
"9884.ton","9884"
"9885.ton","9885"
"9886.ton","9886"
"9887.ton","9887"
"9888.ton","9888"
"9889.ton","9889"
"9890.ton","9890"
"9891.ton","9891"
"9892.ton","9892"
"9893.ton","9893"
"9894.ton","9894"
"9895.ton","9895"
"9896.ton","9896"
"9897.ton","9897"
"9898.ton","9898"
"9899.ton","9899"
"9900.ton","9900"
"9901.ton","9901"
"9902.ton","9902"
"9903.ton","9903"
"9904.ton","9904"
"9905.ton","9905"
"9906.ton","9906"
"9907.ton","9907"
"9908.ton","9908"
"9909.ton","9909"
"9910.ton","9910"
"9911.ton","9911"
"9912.ton","9912"
"9913.ton","9913"
"9914.ton","9914"
"9915.ton","9915"
"9916.ton","9916"
"9917.ton","9917"
"9918.ton","9918"
"9919.ton","9919"
"9920.ton","9920"
"9921.ton","9921"
"9922.ton","9922"
"9923.ton","9923"
"9924.ton","9924"
"9925.ton","9925"
"9926.ton","9926"
"9927.ton","9927"
"9928.ton","9928"
"9929.ton","9929"
"9930.ton","9930"
"9931.ton","9931"
"9932.ton","9932"
"9933.ton","9933"
"9934.ton","9934"
"9935.ton","9935"
"9936.ton","9936"
"9937.ton","9937"
"9938.ton","9938"
"9939.ton","9939"
"9940.ton","9940"
"9941.ton","9941"
"9942.ton","9942"
"9943.ton","9943"
"9944.ton","9944"
"9945.ton","9945"
"9946.ton","9946"
"9947.ton","9947"
"9948.ton","9948"
"9949.ton","9949"
"9950.ton","9950"
"9951.ton","9951"
"9952.ton","9952"
"9953.ton","9953"
"9954.ton","9954"
"9955.ton","9955"
"9956.ton","9956"
"9957.ton","9957"
"9958.ton","9958"
"9959.ton","9959"
"9960.ton","9960"
"9961.ton","9961"
"9962.ton","9962"
"9963.ton","9963"
"9964.ton","9964"
"9965.ton","9965"
"9966.ton","9966"
"9967.ton","9967"
"9968.ton","9968"
"9969.ton","9969"
"9970.ton","9970"
"9971.ton","9971"
"9972.ton","9972"
"9973.ton","9973"
"9974.ton","9974"
"9975.ton","9975"
"9976.ton","9976"
"9977.ton","9977"
"9978.ton","9978"
"9979.ton","9979"
"9980.ton","9980"
"9981.ton","9981"
"9982.ton","9982"
"9983.ton","9983"
"9984.ton","9984"
"9985.ton","9985"
"9986.ton","9986"
"9987.ton","9987"
"9988.ton","9988"
"9989.ton","9989"
"9990.ton","9990"
"9991.ton","9991"
"9992.ton","9992"
"9993.ton","9993"
"9994.ton","9994"
"9995.ton","9995"
"9996.ton","9996"
"9997.ton","9997"
"9998.ton","9998"
"9999.ton","9999"
